source,target,type,weight
NFATC3,MEF2B,gene-gene,0.314419136
NFATC3,MEF2C,gene-gene,0.365173757
NFATC3,MEF2D,gene-gene,0.377786038
NFATC3,PTGS2,gene-gene,0.533979994
NFATC3,SRF,gene-gene,0.239675847
NFATC3,TNF,gene-gene,0.4049505480000001
NFATC3,TRPC6,gene-gene,0.232249478
NFATC4,BORCS8-MEF2B,gene-gene,0.326402754
NFATC4,IL10,gene-gene,0.3527725659999999
NFATC4,IL17D,gene-gene,0.3317010999999999
NFATC4,IL2,gene-gene,0.283900104
NFATC4,MEF2A,gene-gene,0.274404192
NFATC4,MEF2B,gene-gene,0.2957597572
NFATC4,MEF2C,gene-gene,0.261375746
NFATC4,MEF2D,gene-gene,0.284685348
NFATC4,PTGS2,gene-gene,0.365763068
NFATC4,RGS2,gene-gene,0.226012102
NFATC4,SRF,gene-gene,0.2171248892
NFKB1,AGER,gene-gene,0.5046211740000001
NFKB1,AMH,gene-gene,0.450563888
NFKB1,BCL2,gene-gene,1.00074071
NFKB1,BCL2A1,gene-gene,0.44436693
NFKB1,BCL2L1,gene-gene,0.648760848
NFKB1,BCL3,gene-gene,0.315347464
NFKB1,BIRC2,gene-gene,0.319751412
NFKB1,BIRC3,gene-gene,0.541159656
NFKB1,CAMP,gene-gene,0.651472156
NFKB1,CCL11,gene-gene,0.435189688
NFKB1,CCL17,gene-gene,0.4903622399999999
NFKB1,CCL2,gene-gene,0.467301162
NFKB1,CCL20,gene-gene,0.4116711999999999
NFKB1,CCL22,gene-gene,0.455120842
NFKB1,CCL3,gene-gene,0.395679366
NFKB1,CCL3L1,gene-gene,0.458141096
NFKB1,CCL3L3,gene-gene,0.4078461779999999
NFKB1,CCL4,gene-gene,0.5133852400000001
NFKB1,CCL4L1,gene-gene,0.30213792
NFKB1,CCL4L2,gene-gene,0.4441700039999999
NFKB1,CCL5,gene-gene,0.507024766
NFKB1,CCL7,gene-gene,0.55490927
NFKB1,CCND1,gene-gene,0.491534646
NFKB1,CDK4,gene-gene,0.448828722
NFKB1,CFLAR,gene-gene,0.388151826
NFKB1,CSF2,gene-gene,0.5942864400000001
NFKB1,CSF3,gene-gene,0.508282576
NFKB1,CXCL1,gene-gene,0.460753768
NFKB1,CXCL10,gene-gene,0.52503279
NFKB1,CXCL2,gene-gene,0.38166498
NFKB1,CXCL3,gene-gene,0.4074993779999999
NFKB1,CXCL5,gene-gene,0.472473246
NFKB1,CXCL6,gene-gene,0.414278994
NFKB1,CXCL8,gene-gene,0.36156357
NFKB1,DEFB4A,gene-gene,0.5201272880000001
NFKB1,DEFB4B,gene-gene,0.434786116
NFKB1,EDN1,gene-gene,0.374622644
NFKB1,F3,gene-gene,0.390248344
NFKB1,GADD45A,gene-gene,0.360989514
NFKB1,GADD45B,gene-gene,0.428781138
NFKB1,GADD45G,gene-gene,0.411911936
NFKB1,HIF1A,gene-gene,0.490377752
NFKB1,ICAM1,gene-gene,0.301974006
NFKB1,IFNA1,gene-gene,0.504993608
NFKB1,IFNA10,gene-gene,0.38154316
NFKB1,IFNA13,gene-gene,0.613324678
NFKB1,IFNA14,gene-gene,0.456858272
NFKB1,IFNA16,gene-gene,0.6148549400000001
NFKB1,IFNA17,gene-gene,0.4869370039999999
NFKB1,IFNA2,gene-gene,0.5056158820000001
NFKB1,IFNA21,gene-gene,0.5209168820000001
NFKB1,IFNA4,gene-gene,0.316875164
NFKB1,IFNA5,gene-gene,0.434944764
NFKB1,IFNA6,gene-gene,0.6680676099999999
NFKB1,IFNA7,gene-gene,0.525317348
NFKB1,IFNA8,gene-gene,0.637887242
NFKB1,IFNB1,gene-gene,0.355445018
NFKB1,IFNE,gene-gene,0.58847979
NFKB1,IFNG,gene-gene,0.560778378
NFKB1,IFNK,gene-gene,0.592052346
NFKB1,IFNW1,gene-gene,0.550498298
NFKB1,IL10,gene-gene,0.502805136
NFKB1,IL12A,gene-gene,0.4371577519999999
NFKB1,IL12B,gene-gene,0.5292618499999999
NFKB1,IL13,gene-gene,0.390041622
NFKB1,IL18,gene-gene,0.417560736
NFKB1,IL1A,gene-gene,0.351382942
NFKB1,IL1B,gene-gene,0.45568457
NFKB1,IL2,gene-gene,0.389928346
NFKB1,IL23A,gene-gene,0.392274218
NFKB1,IL4,gene-gene,0.393357736
NFKB1,IL5,gene-gene,0.509565252
NFKB1,IL6,gene-gene,0.453337388
NFKB1,LCN2,gene-gene,0.419461804
NFKB1,MMP1,gene-gene,0.545413122
NFKB1,MMP13,gene-gene,0.275010168
NFKB1,MMP2,gene-gene,0.443286336
NFKB1,MMP3,gene-gene,0.5134619340000001
NFKB1,MMP9,gene-gene,0.364036196
NFKB1,MUC5B,gene-gene,0.654240552
NFKB1,MYB,gene-gene,0.316107358
NFKB1,NFKB2,gene-gene,0.519751218
NFKB1,NFKBIA,gene-gene,0.397608787
NFKB1,NFKBIB,gene-gene,0.52671406
NFKB1,NFKBIE,gene-gene,0.47048017
NFKB1,NLRP3,gene-gene,0.338585226
NFKB1,NOS2,gene-gene,0.431278612
NFKB1,PLAU,gene-gene,0.438257268
NFKB1,PTGS2,gene-gene,0.6780603199999999
NFKB1,RELA,gene-gene,0.549787248
NFKB1,S100A7,gene-gene,0.498562054
NFKB1,S100A7A,gene-gene,0.58034494
NFKB1,S100A8,gene-gene,0.432741194
NFKB1,S100A9,gene-gene,0.228432124
NFKB1,SELE,gene-gene,0.34984154
NFKB1,SERPINE1,gene-gene,0.572938426
NFKB1,SOCS3,gene-gene,0.40181468
NFKB1,THBD,gene-gene,0.440866146
NFKB1,TNF,gene-gene,0.736098688
NFKB1,TNFAIP3,gene-gene,0.3716641779999999
NFKB1,TRAF1,gene-gene,0.5650050440000001
NFKB1,TRAF2,gene-gene,0.495742634
NFKB1,VCAM1,gene-gene,0.487749624
NFKB1,VEGFA,gene-gene,0.639880182
NFKB1,VEGFB,gene-gene,0.495903876
NFKB1,VEGFC,gene-gene,0.542957072
NFKBIA,NFKB1,gene-gene,0.32826485
NFKBIA,RELA,gene-gene,0.30714016
NFKBIB,NFKB1,gene-gene,0.6357586239999999
NFKBIB,RELA,gene-gene,0.3281218039999999
NFKBIE,NFKB1,gene-gene,0.3960905959999999
NFKBIE,RELA,gene-gene,0.2603063368
NGF,CSF1R,gene-gene,0.2294954092
NGF,EGFR,gene-gene,0.293298034
NGF,EPHA2,gene-gene,0.50701806
NGF,ERBB2,gene-gene,0.309132854
NGF,ERBB3,gene-gene,0.214135596
NGF,ERBB4,gene-gene,0.215869592
NGF,FGFR1,gene-gene,0.292980378
NGF,FGFR2,gene-gene,0.699176858
NGF,FGFR3,gene-gene,0.2137637096
NGF,FGFR4,gene-gene,0.266930336
NGF,FLT3,gene-gene,0.314061462
NGF,FLT4,gene-gene,0.3687852379999999
NGF,IGF1R,gene-gene,0.2826260712
NGF,INSR,gene-gene,0.213346216
NGF,KDR,gene-gene,0.30156582
NGF,KIT,gene-gene,0.4259089379999999
NGF,NGFR,gene-gene,0.213343825
NGF,NTRK1,gene-gene,0.286854626
NGF,NTRK3,gene-gene,0.241670778
NGF,PDGFRA,gene-gene,0.2473901766
NGF,PDGFRB,gene-gene,0.5754917820000001
NGF,RET,gene-gene,0.2348953876
NGF,TEK,gene-gene,0.2806061088
NGFR,CDC42,gene-gene,0.3394691796
NGFR,CRK,gene-gene,0.358888492
NGFR,CRKL,gene-gene,0.28405649
NGFR,GRB2,gene-gene,0.2407358879999999
NGFR,IRS1,gene-gene,0.376126746
NGFR,PIK3CB,gene-gene,0.277150448
NGFR,PIK3CD,gene-gene,0.2677921828
NGFR,PIK3R1,gene-gene,0.252370914
NGFR,PIK3R2,gene-gene,0.312612002
NGFR,PIK3R3,gene-gene,0.4198849939999999
NGFR,PLCB2,gene-gene,0.3482715816
NGFR,PLCB3,gene-gene,0.235376164
NGFR,PLCB4,gene-gene,0.221179248
NGFR,RAC1,gene-gene,0.2076928304
NGFR,RHOA,gene-gene,0.302718972
NGFR,SHC1,gene-gene,0.2620503732
NGFR,SHC2,gene-gene,0.39014449
NGFR,SHC3,gene-gene,0.384330054
NGFR,SHC4,gene-gene,0.2494527492
NGFR,TRAF6,gene-gene,0.2289728294
NLK,FOXO3,gene-gene,0.2265476564
NLRP1,PYCARD,gene-gene,0.3109190448
NLRP12,NFKB1,gene-gene,0.476508024
NLRP12,RELA,gene-gene,0.23121491
NOD2,NLRP1,gene-gene,0.215111124
NOS3,MAPK10,gene-gene,0.2525931592
NOS3,MAPK11,gene-gene,0.2926480239999999
NOS3,MAPK12,gene-gene,0.2022287669999999
NOS3,MAPK14,gene-gene,0.369663036
NR4A1,BCL2,gene-gene,0.637379318
NR4A1,RXRA,gene-gene,0.5675591
NRAS,FOS,gene-gene,0.34313573
NRAS,JUN,gene-gene,0.34409386
NRAS,MAPK1,gene-gene,0.2914475812
NRAS,MAPK10,gene-gene,0.306658166
NRAS,MAPK11,gene-gene,0.432130146
NRAS,MAPK12,gene-gene,0.3001559539999999
NRAS,MAPK13,gene-gene,0.301449256
NRAS,MAPK14,gene-gene,0.603235324
NRAS,MAPK3,gene-gene,0.328406544
NRAS,MAPK8,gene-gene,0.217186254
NRAS,MAPK9,gene-gene,0.388422968
NRAS,PIK3CA,gene-gene,0.307946848
NRAS,PIK3R1,gene-gene,0.278153487
NRAS,PIK3R2,gene-gene,0.349920376
NRAS,PIK3R3,gene-gene,0.260612442
NRAS,RIN1,gene-gene,0.24694249
NRG3,ERBB4,gene-gene,0.293883317
NTF3,EGFR,gene-gene,0.400424304
NTF3,EPHA2,gene-gene,0.586091298
NTF3,ERBB4,gene-gene,0.233580464
NTF3,FGFR1,gene-gene,0.26056226
NTF3,FGFR2,gene-gene,0.4029849419999999
NTF3,FGFR3,gene-gene,0.33614328
NTF3,FGFR4,gene-gene,0.2978594979999999
NTF3,FLT1,gene-gene,0.423583968
NTF3,FLT3,gene-gene,0.370887354
NTF3,FLT4,gene-gene,0.2664465
NTF3,IGF1R,gene-gene,0.2000181392
NTF3,INSR,gene-gene,0.324342794
NTF3,KDR,gene-gene,0.240882706
NTF3,KIT,gene-gene,0.554103638
NTF3,MET,gene-gene,0.209212632
NTF3,NGFR,gene-gene,0.370992412
NTF3,NTRK1,gene-gene,0.2336128099999999
NTF3,NTRK2,gene-gene,0.358365488
NTF3,NTRK3,gene-gene,0.340530384
NTF3,PDGFRA,gene-gene,0.321629928
NTF3,PDGFRB,gene-gene,0.479408744
NTF3,TEK,gene-gene,0.348185706
NTF4,CSF1R,gene-gene,0.212005822
NTF4,EGFR,gene-gene,0.360337046
NTF4,EPHA2,gene-gene,0.4384498739999999
NTF4,ERBB2,gene-gene,0.300453294
NTF4,ERBB3,gene-gene,0.2158672592
NTF4,ERBB4,gene-gene,0.202252344
NTF4,FGFR1,gene-gene,0.2535248452
NTF4,FGFR2,gene-gene,0.401672676
NTF4,FGFR3,gene-gene,0.2049908279999999
NTF4,FGFR4,gene-gene,0.2098412066
NTF4,FLT1,gene-gene,0.2419115316
NTF4,FLT3,gene-gene,0.219918292
NTF4,FLT4,gene-gene,0.278786418
NTF4,IGF1R,gene-gene,0.2247299132
NTF4,INSR,gene-gene,0.3300653748
NTF4,KDR,gene-gene,0.2031986432
NTF4,KIT,gene-gene,0.543912722
NTF4,MET,gene-gene,0.243841238
NTF4,NTRK1,gene-gene,0.299271166
NTF4,NTRK2,gene-gene,0.319479638
NTF4,PDGFRA,gene-gene,0.459509438
NTF4,PDGFRB,gene-gene,0.429212946
NTF4,TEK,gene-gene,0.23945933
NTRK1,ABL1,gene-gene,0.581335116
NTRK1,GRB2,gene-gene,0.275363256
NTRK1,IRS1,gene-gene,0.503157646
NTRK1,PLCG1,gene-gene,0.2216692999999999
NTRK1,PLCG2,gene-gene,0.321636886
NTRK1,SHC1,gene-gene,0.484850752
NTRK1,SHC2,gene-gene,0.2976839156
NTRK1,SHC3,gene-gene,0.302253914
NTRK1,SHC4,gene-gene,0.403170784
NTRK2,ABL1,gene-gene,0.337638332
NTRK2,GRB2,gene-gene,0.33527049
NTRK2,IRS1,gene-gene,0.336467214
NTRK2,MATK,gene-gene,0.2400931084
NTRK2,PLCG1,gene-gene,0.306501792
NTRK2,PLCG2,gene-gene,0.286194536
NTRK2,SH2B3,gene-gene,0.2228161096
NTRK2,SHC1,gene-gene,0.2833258349999999
NTRK2,SHC2,gene-gene,0.2993068239999999
NTRK2,SHC3,gene-gene,0.34260681
NTRK2,SHC4,gene-gene,0.222709666
NTRK3,ABL1,gene-gene,0.5015424079999999
NTRK3,GRB2,gene-gene,0.227859852
NTRK3,IRS1,gene-gene,0.3414870479999999
NTRK3,MATK,gene-gene,0.2428587558
NTRK3,PLCG1,gene-gene,0.333328044
NTRK3,PLCG2,gene-gene,0.31658907
NTRK3,SHC1,gene-gene,0.4540888239999999
NTRK3,SHC2,gene-gene,0.2919836059999999
NTRK3,SHC4,gene-gene,0.3416844959999999
OPRM1,GNAI1,gene-gene,0.272494698
OSM,EGFR,gene-gene,0.2206051492
OSM,PDGFRB,gene-gene,0.345475234
PARD6A,PRKCZ,gene-gene,0.202670734
PARD6G,PRKCI,gene-gene,0.2171325573999999
PDGFA,CSF1R,gene-gene,0.331120482
PDGFA,EGFR,gene-gene,0.29350117
PDGFA,EPHA2,gene-gene,0.527389052
PDGFA,ERBB4,gene-gene,0.335374104
PDGFA,FGFR1,gene-gene,0.2108712559999999
PDGFA,FGFR2,gene-gene,0.6371428100000001
PDGFA,FGFR3,gene-gene,0.3707293319999999
PDGFA,FGFR4,gene-gene,0.2367016549999999
PDGFA,FLT1,gene-gene,0.2209214639999999
PDGFA,FLT4,gene-gene,0.400910082
PDGFA,IGF1R,gene-gene,0.263986168
PDGFA,IL7R,gene-gene,0.219022818
PDGFA,INSR,gene-gene,0.277349814
PDGFA,KDR,gene-gene,0.340861474
PDGFA,KIT,gene-gene,0.48619778
PDGFA,MET,gene-gene,0.316678003
PDGFA,MST1R,gene-gene,0.394038206
PDGFA,NGFR,gene-gene,0.2481973798
PDGFA,NTRK1,gene-gene,0.287222819
PDGFA,NTRK2,gene-gene,0.286291044
PDGFA,NTRK3,gene-gene,0.257763094
PDGFA,PDGFRA,gene-gene,0.2792579819999999
PDGFA,PDGFRB,gene-gene,0.731168248
PDGFA,PRLR,gene-gene,0.278869766
PDGFA,TEK,gene-gene,0.3577592511999999
PDGFB,CSF1R,gene-gene,0.249857694
PDGFB,EGFR,gene-gene,0.322083404
PDGFB,EPHA2,gene-gene,0.455233908
PDGFB,ERBB2,gene-gene,0.37914185
PDGFB,ERBB3,gene-gene,0.210897544
PDGFB,ERBB4,gene-gene,0.3235099928
PDGFB,FGFR1,gene-gene,0.27690868
PDGFB,FGFR2,gene-gene,0.360615618
PDGFB,FGFR3,gene-gene,0.302511392
PDGFB,FGFR4,gene-gene,0.2463956568
PDGFB,FLT1,gene-gene,0.3386248148
PDGFB,FLT3,gene-gene,0.312056138
PDGFB,FLT4,gene-gene,0.2263571187999999
PDGFB,IGF1R,gene-gene,0.2487673067999999
PDGFB,INSR,gene-gene,0.254908592
PDGFB,KDR,gene-gene,0.27149342
PDGFB,KIT,gene-gene,0.56012702
PDGFB,MET,gene-gene,0.2211833819999999
PDGFB,MST1R,gene-gene,0.299131198
PDGFB,NTRK1,gene-gene,0.239468692
PDGFB,NTRK2,gene-gene,0.3772219579999999
PDGFB,NTRK3,gene-gene,0.2889735519999999
PDGFB,PDGFRA,gene-gene,0.2566124364
PDGFB,PDGFRB,gene-gene,0.504663518
PDGFB,PRLR,gene-gene,0.261361
PDGFB,RET,gene-gene,0.227722922
PDGFB,TEK,gene-gene,0.259530704
PDGFC,EGFR,gene-gene,0.247083752
PDGFC,EPHA2,gene-gene,0.344888598
PDGFC,ERBB2,gene-gene,0.3907684839999999
PDGFC,ERBB4,gene-gene,0.327780992
PDGFC,FGFR1,gene-gene,0.248262334
PDGFC,FGFR2,gene-gene,0.391820507
PDGFC,FGFR3,gene-gene,0.2555840219999999
PDGFC,FGFR4,gene-gene,0.2837024278
PDGFC,FLT1,gene-gene,0.2390573848
PDGFC,FLT3,gene-gene,0.325151184
PDGFC,FLT4,gene-gene,0.361728328
PDGFC,IGF1R,gene-gene,0.2836224026
PDGFC,INSR,gene-gene,0.269269376
PDGFC,KDR,gene-gene,0.28806817
PDGFC,KIT,gene-gene,0.34670322
PDGFC,MST1R,gene-gene,0.267710338
PDGFC,NGFR,gene-gene,0.248672137
PDGFC,NTRK1,gene-gene,0.272016529
PDGFC,NTRK2,gene-gene,0.315365534
PDGFC,NTRK3,gene-gene,0.319072236
PDGFC,PDGFRA,gene-gene,0.2262996433999999
PDGFC,PDGFRB,gene-gene,0.508104654
PDGFC,RET,gene-gene,0.21555733
PDGFC,TEK,gene-gene,0.32692525
PDGFD,CSF1R,gene-gene,0.2735587906
PDGFD,EGFR,gene-gene,0.360678264
PDGFD,EPHA2,gene-gene,0.361559756
PDGFD,ERBB3,gene-gene,0.210931771
PDGFD,FGFR1,gene-gene,0.2248493309999999
PDGFD,FGFR2,gene-gene,0.600345168
PDGFD,FGFR3,gene-gene,0.2262217878
PDGFD,FLT1,gene-gene,0.275476868
PDGFD,FLT3,gene-gene,0.449900312
PDGFD,FLT4,gene-gene,0.2550631721999999
PDGFD,IGF1R,gene-gene,0.284768388
PDGFD,INSR,gene-gene,0.3750261774
PDGFD,KDR,gene-gene,0.2890158131999999
PDGFD,KIT,gene-gene,0.64733672
PDGFD,MET,gene-gene,0.2520693548
PDGFD,MST1R,gene-gene,0.218175356
PDGFD,NGFR,gene-gene,0.20422395
PDGFD,NTRK1,gene-gene,0.279421612
PDGFD,NTRK2,gene-gene,0.2182946324
PDGFD,NTRK3,gene-gene,0.379567198
PDGFD,PDGFRA,gene-gene,0.4022642959999999
PDGFD,PDGFRB,gene-gene,0.43283842
PDGFD,RET,gene-gene,0.380355772
PDGFD,TEK,gene-gene,0.220234294
PDGFRA,CRK,gene-gene,0.246781986
PDGFRA,CRKL,gene-gene,0.48304621
PDGFRA,GRB2,gene-gene,0.2281423719999999
PDGFRA,IRS1,gene-gene,0.302083466
PDGFRA,JAK1,gene-gene,0.2000542642
PDGFRA,JAK3,gene-gene,0.202254942
PDGFRA,PIK3CA,gene-gene,0.4009031079999999
PDGFRA,PIK3CB,gene-gene,0.29848017
PDGFRA,PIK3CD,gene-gene,0.25776529
PDGFRA,PIK3R1,gene-gene,0.3795112756
PDGFRA,PIK3R2,gene-gene,0.4025499268
PDGFRA,PIK3R3,gene-gene,0.302762718
PDGFRA,PLCB1,gene-gene,0.23857914
PDGFRA,PLCB2,gene-gene,0.239907916
PDGFRA,PLCB3,gene-gene,0.275451124
PDGFRA,PLCB4,gene-gene,0.33810966
PDGFRA,PLCG1,gene-gene,0.376182696
PDGFRA,PLCG2,gene-gene,0.302494546
PDGFRA,PTPN11,gene-gene,0.2137907799999999
PDGFRA,SHC1,gene-gene,0.389024102
PDGFRA,SHC2,gene-gene,0.2537201268
PDGFRA,SHC3,gene-gene,0.303662764
PDGFRA,TYK2,gene-gene,0.238010644
PDGFRB,CRK,gene-gene,0.486167382
PDGFRB,CRKL,gene-gene,0.612740044
PDGFRB,GAB1,gene-gene,0.513715092
PDGFRB,GAB2,gene-gene,0.671175996
PDGFRB,GRB2,gene-gene,0.534000262
PDGFRB,IRS1,gene-gene,0.382014132
PDGFRB,JAK1,gene-gene,0.442138472
PDGFRB,JAK2,gene-gene,0.610421678
PDGFRB,JAK3,gene-gene,0.411385188
PDGFRB,PIK3CA,gene-gene,0.513253264
PDGFRB,PIK3CB,gene-gene,0.436397326
PDGFRB,PIK3CD,gene-gene,0.505840308
PDGFRB,PIK3R1,gene-gene,0.485455376
PDGFRB,PIK3R2,gene-gene,0.769642744
PDGFRB,PIK3R3,gene-gene,0.577588282
PDGFRB,PLCB1,gene-gene,0.4562732399999999
PDGFRB,PLCB2,gene-gene,0.557280088
PDGFRB,PLCB3,gene-gene,0.463026432
PDGFRB,PLCB4,gene-gene,0.484684524
PDGFRB,PLCG1,gene-gene,0.494038468
PDGFRB,PLCG2,gene-gene,0.431877268
PDGFRB,PTPN11,gene-gene,0.5466693300000001
PDGFRB,SHC1,gene-gene,0.4333951539999999
PDGFRB,SHC2,gene-gene,0.47956538
PDGFRB,SHC3,gene-gene,0.518361678
PDGFRB,SHC4,gene-gene,0.384090764
PDGFRB,TYK2,gene-gene,0.531603948
PDPK1,AKT1,gene-gene,0.3736401071999999
PDPK1,AKT2,gene-gene,0.6406511619999999
PDPK1,AKT3,gene-gene,0.605225336
PDPK1,CHUK,gene-gene,0.5441852340000001
PDPK1,IKBKB,gene-gene,0.623199296
PDPK1,PKN1,gene-gene,0.383383232
PDPK1,PKN2,gene-gene,0.561215224
PDPK1,PKN3,gene-gene,0.587291926
PDPK1,PRKCA,gene-gene,0.666563314
PDPK1,PRKCI,gene-gene,0.504504804
PDPK1,PRKCZ,gene-gene,0.648955034
PDPK1,RPS6KB1,gene-gene,0.501161664
PDPK1,RPS6KB2,gene-gene,0.3260357479999999
PDPK1,SGK1,gene-gene,0.473821672
PDPK1,SGK2,gene-gene,0.499951184
PDPK1,SGK3,gene-gene,0.462324904
PGF,CSF1R,gene-gene,0.28785906
PGF,EGFR,gene-gene,0.2364352799999999
PGF,EPHA2,gene-gene,0.5546713719999999
PGF,ERBB2,gene-gene,0.260701922
PGF,ERBB3,gene-gene,0.2091457055999999
PGF,ERBB4,gene-gene,0.378200074
PGF,FGFR1,gene-gene,0.3134203588
PGF,FGFR2,gene-gene,0.5131289920000001
PGF,FGFR3,gene-gene,0.2511811356
PGF,FGFR4,gene-gene,0.213260186
PGF,FLT1,gene-gene,0.3002879779999999
PGF,FLT3,gene-gene,0.33297289
PGF,FLT4,gene-gene,0.254207148
PGF,IGF1R,gene-gene,0.299522398
PGF,INSR,gene-gene,0.291585322
PGF,KDR,gene-gene,0.361219814
PGF,KIT,gene-gene,0.53944246
PGF,MET,gene-gene,0.223377024
PGF,NGFR,gene-gene,0.2623277
PGF,NTRK2,gene-gene,0.33774327
PGF,PDGFRB,gene-gene,0.496434018
PGF,TEK,gene-gene,0.2599144808
PIAS1,STAT1,gene-gene,0.225350845
PIAS1,STAT2,gene-gene,0.281366484
PIAS1,STAT3,gene-gene,0.2204966549999999
PIAS1,STAT4,gene-gene,0.2238119208
PIAS1,STAT5B,gene-gene,0.33947416
PIAS1,STAT6,gene-gene,0.2245370794
PIAS2,STAT2,gene-gene,0.2497689512
PIAS2,STAT3,gene-gene,0.2537360896
PIAS2,STAT4,gene-gene,0.33090147
PIAS2,STAT5A,gene-gene,0.233207742
PIAS2,STAT5B,gene-gene,0.435503156
PIAS2,STAT6,gene-gene,0.310948372
PIAS3,STAT1,gene-gene,0.2461430092
PIAS3,STAT3,gene-gene,0.296129158
PIAS3,STAT4,gene-gene,0.2720931519999999
PIAS3,STAT5A,gene-gene,0.287434162
PIAS3,STAT5B,gene-gene,0.613178446
PIAS3,STAT6,gene-gene,0.2056037599999999
PIAS4,STAT2,gene-gene,0.236444558
PIAS4,STAT3,gene-gene,0.2402594816
PIAS4,STAT5A,gene-gene,0.24689226
PIAS4,STAT5B,gene-gene,0.376052026
PIAS4,STAT6,gene-gene,0.2039968791999999
PIK3AP1,PIK3R3,gene-gene,0.221070472
PIK3CA,AKT1,gene-gene,0.389525682
PIK3CA,AKT2,gene-gene,0.229125061
PIK3CA,AKT3,gene-gene,0.3333288159999999
PIK3CA,ATP1B1,gene-gene,0.291139028
PIK3CA,ATP1B2,gene-gene,0.2695518512
PIK3CA,CASP3,gene-gene,0.328959516
PIK3CA,HIF1A,gene-gene,0.408871562
PIK3CA,HRAS,gene-gene,0.343521832
PIK3CA,KRAS,gene-gene,0.233609692
PIK3CA,MTOR,gene-gene,0.513791595
PIK3CA,NRAS,gene-gene,0.2304054139999999
PIK3CA,PDPK1,gene-gene,0.482369408
PIK3CA,PRKCI,gene-gene,0.3151640599999999
PIK3CA,PRKCZ,gene-gene,0.3380804588
PIK3CA,PTK2,gene-gene,0.297590276
PIK3CA,RAC2,gene-gene,0.290744298
PIK3CA,RAC3,gene-gene,0.219235756
PIK3CA,RAF1,gene-gene,0.310270078
PIK3CA,RCAN2,gene-gene,0.3320841419999999
PIK3CA,SRC,gene-gene,0.41443533
PIK3CA,THRA,gene-gene,0.386164432
PIK3CB,AKT1,gene-gene,0.3689664836
PIK3CB,AKT2,gene-gene,0.290781754
PIK3CB,AKT3,gene-gene,0.260418686
PIK3CB,ATP1B1,gene-gene,0.2000174926
PIK3CB,ATP1B3,gene-gene,0.272902082
PIK3CB,CASP3,gene-gene,0.516239954
PIK3CB,FXYD2,gene-gene,0.2740672032
PIK3CB,HIF1A,gene-gene,0.306144466
PIK3CB,ITK,gene-gene,0.221968236
PIK3CB,KRAS,gene-gene,0.346296394
PIK3CB,MTOR,gene-gene,0.482996342
PIK3CB,NRAS,gene-gene,0.266819148
PIK3CB,PDPK1,gene-gene,0.527723046
PIK3CB,PRKCI,gene-gene,0.3549388916
PIK3CB,PRKCZ,gene-gene,0.4102284049999999
PIK3CB,PTK2,gene-gene,0.2969803326
PIK3CB,RAC1,gene-gene,0.251895484
PIK3CB,RCAN2,gene-gene,0.2459776719999999
PIK3CB,SRC,gene-gene,0.592449856
PIK3CB,THRA,gene-gene,0.249215872
PIK3CD,AKT1,gene-gene,0.356224876
PIK3CD,AKT2,gene-gene,0.364671616
PIK3CD,AKT3,gene-gene,0.336422914
PIK3CD,ATP1A2,gene-gene,0.255145608
PIK3CD,ATP1A4,gene-gene,0.21894293
PIK3CD,ATP1B2,gene-gene,0.2832723906
PIK3CD,CASP3,gene-gene,0.32745156
PIK3CD,FXYD2,gene-gene,0.246218716
PIK3CD,HIF1A,gene-gene,0.417508482
PIK3CD,HRAS,gene-gene,0.28870426
PIK3CD,ITK,gene-gene,0.36057036
PIK3CD,KRAS,gene-gene,0.335922344
PIK3CD,MTOR,gene-gene,0.725646554
PIK3CD,NRAS,gene-gene,0.349542812
PIK3CD,PDPK1,gene-gene,0.459004166
PIK3CD,PRKCI,gene-gene,0.3172929954
PIK3CD,PRKCZ,gene-gene,0.2347957306
PIK3CD,PTK2,gene-gene,0.312848688
PIK3CD,RAC1,gene-gene,0.3343308594
PIK3CD,RAC2,gene-gene,0.26577313
PIK3CD,RAF1,gene-gene,0.2725284099999999
PIK3CD,SRC,gene-gene,0.48214856
PIK3CD,THRA,gene-gene,0.378964776
PIK3CG,AKT1,gene-gene,0.418102084
PIK3CG,AKT2,gene-gene,0.3625885
PIK3CG,AKT3,gene-gene,0.337110888
PIK3CG,EGFR,gene-gene,0.4599324219999999
PIK3CG,HRAS,gene-gene,0.2943969039999999
PIK3CG,ITK,gene-gene,0.2927100247999999
PIK3CG,NRAS,gene-gene,0.219035892
PIK3CG,PRKCZ,gene-gene,0.27304703
PIK3R1,AKT1,gene-gene,0.300239202
PIK3R1,AKT2,gene-gene,0.2397423892
PIK3R1,AKT3,gene-gene,0.410499346
PIK3R1,ATP1A1,gene-gene,0.241130792
PIK3R1,ATP1B3,gene-gene,0.2411386598
PIK3R1,CASP3,gene-gene,0.3734530219999999
PIK3R1,FXYD2,gene-gene,0.281165644
PIK3R1,HIF1A,gene-gene,0.2569142206
PIK3R1,HRAS,gene-gene,0.29164718
PIK3R1,KRAS,gene-gene,0.244152222
PIK3R1,MTOR,gene-gene,0.554246002
PIK3R1,NRAS,gene-gene,0.26820457
PIK3R1,PDPK1,gene-gene,0.50839973
PIK3R1,PREX1,gene-gene,0.211621946
PIK3R1,PRKCI,gene-gene,0.325222886
PIK3R1,PRKCZ,gene-gene,0.315801556
PIK3R1,PTK2,gene-gene,0.276894068
PIK3R1,RAC1,gene-gene,0.271586944
