node_num,node_name,node_type,outgoing_weight,incoming_weight,total_weight
703,GLP1R,gene,0.0,0.0,0.0
704,GNA11,gene,0.2167666302,0.0,0.2167666302
705,GNA12,gene,0.0,0.0,0.0
706,GNA13,gene,0.230256018,0.0,0.230256018
707,GNA14,gene,0.0,0.0,0.0
708,GNA15,gene,0.0,0.0,0.0
709,GNAI1,gene,5.2941220827999995,0.686303539,5.980425621799999
710,GNAI2,gene,6.071958534,0.6369179896,6.7088765236
711,GNAI3,gene,5.3884753778,0.0,5.3884753778
712,GNAL,gene,0.0,0.0,0.0
713,GNAO1,gene,0.9996349059999998,0.235113317,1.2347482229999998
714,GNAQ,gene,0.2985090019999999,0.0,0.2985090019999999
715,GNAS,gene,0.484041212,0.0,0.484041212
716,GNB1,gene,0.8684988925999998,0.24871348,1.1172123725999998
717,GNB2,gene,1.41096074548,0.0,1.41096074548
718,GNB3,gene,1.11663512464,0.0,1.11663512464
719,GNB4,gene,1.876988957,0.0,1.876988957
720,GNB5,gene,1.1100867937999999,0.241321596,1.3514083897999998
721,GNG10,gene,0.4510795729999999,0.2372292599999999,0.6883088329999998
722,GNG11,gene,1.7020994226,0.0,1.7020994226
723,GNG12,gene,0.5043280992,0.0,0.5043280992
724,GNG13,gene,0.440255936,0.0,0.440255936
725,GNG2,gene,0.8993166979299999,0.0,0.8993166979299999
726,GNG3,gene,1.6649944522,0.0,1.6649944522
727,GNG4,gene,0.264529337,0.0,0.264529337
728,GNG5,gene,2.14036043568,0.0,2.14036043568
729,GNG7,gene,2.0911157583399995,0.0,2.0911157583399995
730,GNG8,gene,0.709756002,0.201347142,0.911103144
731,GNGT1,gene,2.1440578798,0.0,2.1440578798
732,GNGT2,gene,2.21310534704,0.0,2.21310534704
733,GNRH1,gene,0.0,0.0,0.0
734,GNRH2,gene,0.0,0.0,0.0
735,GNRHR,gene,0.0,0.0,0.0
736,GPER1,gene,0.0,0.0,0.0
737,GPR161,gene,0.0,0.0,0.0
738,GPRC6A,gene,0.2193288219999999,0.0,0.2193288219999999
739,GRAP2,gene,0.0,0.0,0.0
740,GRB10,gene,0.5767595659999999,0.498451692,1.075211258
741,GRB2,gene,10.325946569,9.734685083599999,20.060631652599998
742,GREM1,gene,0.0,0.0,0.0
743,GREM2,gene,0.0,0.0,0.0
744,GRIA1,gene,0.0,0.0,0.0
745,GRIA2,gene,0.0,0.0,0.0
746,GRIA4,gene,0.0,0.0,0.0
747,GRIN1,gene,0.0,0.0,0.0
748,GRIN2A,gene,0.0,0.0,0.0
749,GRIN2B,gene,0.0,0.0,0.0
750,GRIN2C,gene,0.0,0.0,0.0
751,GRIN2D,gene,0.0,0.0,0.0
752,GRIN3A,gene,0.0,0.0,0.0
753,GRIN3B,gene,0.0,0.0,0.0
754,GRK1,gene,0.0,0.0,0.0
755,GRK2,gene,0.0,0.0,0.0
756,GRK3,gene,0.0,0.0,0.0
757,GRK4,gene,0.0,0.0,0.0
758,GRK5,gene,0.0,0.0,0.0
759,GRK6,gene,0.0,0.0,0.0
760,GRK7,gene,0.0,0.0,0.0
761,GRM1,gene,0.0,0.0,0.0
762,GRM2,gene,0.214539554,0.0,0.214539554
763,GRM3,gene,0.20865307766,0.0,0.20865307766
764,GRM4,gene,0.0,0.0,0.0
765,GRM5,gene,0.0,0.0,0.0
766,GRM6,gene,0.0,0.0,0.0
767,GRM7,gene,0.0,0.0,0.0
768,GRM8,gene,0.4838219598,0.0,0.4838219598
769,GSDMD,gene,0.0,0.0,0.0
770,GSK3A,gene,0.0,0.0,0.0
771,GSK3B,gene,0.0,0.2432694672,0.2432694672
772,GTF2I,gene,0.0,0.0,0.0
773,GTF2IRD1,gene,0.0,0.0,0.0
774,GTSE1,gene,0.0,0.2291966559999999,0.2291966559999999
775,GYS1,gene,0.0,0.0,0.0
776,GYS2,gene,0.0,0.2164555919999999,0.2164555919999999
777,HAMP,gene,0.0,0.0,0.0
778,HBEGF,gene,0.0,0.545378144,0.545378144
779,HCAR1,gene,0.0,0.0,0.0
780,HCAR2,gene,0.0,0.0,0.0
781,HCAR3,gene,0.0,0.0,0.0
782,HCK,gene,0.6683268132,0.0,0.6683268132
783,HDAC1,gene,10.614816244,3.5470375159999996,14.16185376
784,HDAC2,gene,9.142482994,4.587404826,13.72988782
785,HDAC3,gene,3.7134035880000003,3.302644378,7.016047966
786,HDAC4,gene,2.740906044,1.345009294,4.0859153379999995
787,HDAC5,gene,0.0,0.0,0.0
788,HES1,gene,0.0,0.22945158034,0.22945158034
789,HES5,gene,0.0,0.2389890439999999,0.2389890439999999
790,HEY1,gene,0.0,0.295720685,0.295720685
791,HEY2,gene,0.0,0.0,0.0
792,HEYL,gene,0.0,0.0,0.0
793,HGF,gene,6.254515325199999,0.0,6.254515325199999
794,HHAT,gene,0.0,0.0,0.0
795,HHATL,gene,0.0,0.0,0.0
796,HHIP,gene,0.0,0.0,0.0
797,HIF1A,gene,6.5133765029,4.3596654134,10.8730419163
798,HJV,gene,0.0,0.0,0.0
799,HK1,gene,0.0,0.0,0.0
800,HK2,gene,0.0,0.46813092430000003,0.46813092430000003
801,HK3,gene,0.0,0.2106534111999999,0.2106534111999999
802,HKDC1,gene,0.0,0.0,0.0
803,HMGCR,gene,0.0,0.6855620883999999,0.6855620883999999
804,HMGCS1,gene,0.0,1.584624224,1.584624224
805,HMGCS2,gene,0.0,1.3361833179999998,1.3361833179999998
806,HMOX1,gene,0.0,0.203691974,0.203691974
807,HNF4A,gene,0.0,0.0,0.0
808,HOMER1,gene,0.8537217414,0.0,0.8537217414
809,HOMER2,gene,0.0,0.0,0.0
810,HOMER3,gene,0.6780688769999998,0.0,0.6780688769999998
811,HRAS,gene,5.42947038946,5.9599009463999995,11.389371335859998
812,HRC,gene,0.0,0.0,0.0
813,HRH1,gene,0.0,0.0,0.0
814,HRH2,gene,0.0,0.0,0.0
815,HSP90AA1,gene,0.7572613388799999,0.0,0.7572613388799999
816,HSP90AB1,gene,0.308641886,0.0,0.308641886
817,HSP90B1,gene,0.2097111972,0.0,0.2097111972
818,HSPA1A,gene,0.4478481908,0.0,0.4478481908
819,HSPA1B,gene,0.0,0.0,0.0
820,HSPA1L,gene,0.24146326,0.0,0.24146326
821,HSPA2,gene,0.0,0.0,0.0
822,HSPA6,gene,0.201614796,0.0,0.201614796
823,HSPA8,gene,1.2730743807999998,1.0,2.2730743808
824,HSPB1,gene,0.0,0.0,0.0
825,HTR1A,gene,0.0,0.0,0.0
826,HTR1B,gene,0.0,0.0,0.0
827,HTR1D,gene,0.0,0.0,0.0
828,HTR1E,gene,0.2245923448,0.0,0.2245923448
829,HTR1F,gene,0.0,0.0,0.0
830,HTR2A,gene,0.0,0.0,0.0
831,HTR2B,gene,0.0,0.0,0.0
832,HTR4,gene,0.0,0.0,0.0
833,HTR5A,gene,0.0,0.0,0.0
834,HTR6,gene,0.0,0.0,0.0
835,HTR7,gene,0.0,0.0,0.0
836,IBSP,gene,0.0,0.0,0.0
837,ICAM1,gene,0.0,0.554938192,0.554938192
838,ICOS,gene,0.2071869168,0.0,0.2071869168
839,ID1,gene,0.0,0.0,0.0
840,ID2,gene,0.0,0.0,0.0
841,ID3,gene,0.0,0.0,0.0
842,ID4,gene,0.0,0.0,0.0
843,IFI16,gene,0.0,0.0,0.0
844,IFIH1,gene,0.0,0.0,0.0
845,IFNA1,gene,0.605037054,0.754576806,1.35961386
846,IFNA10,gene,1.0403483379999998,0.748566912,1.7889152499999998
847,IFNA13,gene,1.3234768047999999,0.884474608,2.2079514128
848,IFNA14,gene,1.1848513204,1.2607517684,2.4456030888
849,IFNA16,gene,0.9829130800000001,1.165649436,2.148562516
850,IFNA17,gene,0.89345041,0.8281190459999999,1.7215694559999999
851,IFNA2,gene,0.9247125407999999,0.9456318184000001,1.8703443592
852,IFNA21,gene,0.8703396387999999,0.7703496660000001,1.6406893048
853,IFNA4,gene,0.927112328,0.9367713139999999,1.8638836419999998
854,IFNA5,gene,0.435311018,0.9588872409999998,1.3941982589999997
855,IFNA6,gene,1.2009575348,1.06445464,2.2654121748
856,IFNA7,gene,1.01612562,0.8872927899999999,1.90341841
857,IFNA8,gene,0.639641336,1.0875848759999998,1.7272262119999997
858,IFNAR1,gene,0.0,0.0,0.0
859,IFNAR2,gene,0.238718608,0.0,0.238718608
860,IFNB1,gene,0.820284712,0.5900402648,1.4103249768000001
861,IFNE,gene,1.0723771334,0.7915330279999999,1.8639101614
862,IFNG,gene,1.0594235799999998,2.9152999688,3.9747235487999997
863,IFNGR1,gene,0.822955494,0.0,0.822955494
864,IFNGR2,gene,0.6051760068,0.0,0.6051760068
865,IFNK,gene,0.9529555732,0.817833142,1.7707887152000001
866,IFNL1,gene,1.0238054229999998,0.0,1.0238054229999998
867,IFNL2,gene,0.915645534,0.0,0.915645534
868,IFNL3,gene,1.1476186508000001,0.0,1.1476186508000001
869,IFNLR1,gene,0.0,0.0,0.0
870,IFNW1,gene,0.8048267680000001,0.550498298,1.3553250660000002
871,IGF1,gene,7.8716496432,0.210678813,8.082328456199999
872,IGF1R,gene,6.7175761048,13.546874286,20.2644503908
873,IGF2,gene,6.2151878938,0.0,6.2151878938
874,IGFBP3,gene,0.210678813,0.0,0.210678813
875,IHH,gene,0.0,0.0,0.0
876,IKBKB,gene,2.8627926422,3.2714418989999996,6.1342345412
877,IKBKE,gene,0.0,0.0,0.0
878,IL10,gene,1.0116042691999998,2.419479424,3.4310836931999997
879,IL10RA,gene,0.0,0.0,0.0
880,IL10RB,gene,0.0,0.2413198278,0.2413198278
881,IL11,gene,0.7348196909999999,0.0,0.7348196909999999
882,IL11RA,gene,0.0,0.0,0.0
883,IL12A,gene,0.3504782899999999,1.580064712,1.9305430019999998
884,IL12B,gene,0.519962713,1.3649653099999999,1.8849280229999998
885,IL12RB1,gene,0.0,0.0,0.0
886,IL12RB2,gene,0.0,0.0,0.0
887,IL13,gene,0.62157912,2.0791269328,2.7007060528
888,IL15,gene,0.6225915039999999,0.0,0.6225915039999999
889,IL15RA,gene,0.0,0.0,0.0
890,IL17A,gene,0.0,0.0,0.0
891,IL17B,gene,0.0,0.0,0.0
892,IL17C,gene,0.0,0.0,0.0
893,IL17D,gene,0.841878914,2.259391799,3.101270713
894,IL17F,gene,0.0,0.0,0.0
895,IL17RA,gene,0.0,0.0,0.0
896,IL17RB,gene,0.0,0.0,0.0
897,IL17RC,gene,0.2343808839999999,0.0,0.2343808839999999
898,IL17RE,gene,0.0,0.0,0.0
899,IL18,gene,0.0,0.664881178,0.664881178
900,IL19,gene,0.7465057792,0.0,0.7465057792
901,IL1A,gene,0.0,0.5761432259999999,0.5761432259999999
902,IL1B,gene,0.0,0.9009464435999999,0.9009464435999999
903,IL1R1,gene,0.0,0.0,0.0
904,IL1RAP,gene,0.0,0.0,0.0
905,IL2,gene,0.9709710811999999,2.156639337,3.1276104181999997
906,IL20,gene,1.130259042,0.0,1.130259042
907,IL20RA,gene,0.0,0.0,0.0
908,IL20RB,gene,0.0,0.2051018,0.2051018
909,IL21,gene,0.7624618811999999,0.0,0.7624618811999999
910,IL21R,gene,0.0,0.0,0.0
911,IL22,gene,0.675587956,0.0,0.675587956
912,IL22RA1,gene,0.0,0.0,0.0
913,IL22RA2,gene,0.0,0.0,0.0
914,IL23A,gene,0.878279826,0.700603936,1.578883762
915,IL23R,gene,0.0,0.0,0.0
916,IL24,gene,0.649779922,0.0,0.649779922
917,IL25,gene,0.0,0.0,0.0
918,IL27RA,gene,0.0,0.0,0.0
919,IL2RA,gene,0.0,0.0,0.0
920,IL2RB,gene,0.0,0.0,0.0
921,IL3,gene,1.1097740363200002,0.0,1.1097740363200002
922,IL4,gene,0.7469935839999999,2.0753596219999997,2.822353206
923,IL4R,gene,0.0,0.0,0.0
924,IL5,gene,1.0092479818,2.911309184,3.9205571658
925,IL5RA,gene,0.0,0.0,0.0
926,IL6,gene,0.9829663175999999,2.5396974843999995,3.5226638019999994
927,IL6R,gene,0.0,0.2342276102,0.2342276102
928,IL6ST,gene,0.5456132,0.0,0.5456132
929,IL7,gene,0.33474321,0.0,0.33474321
930,IL7R,gene,0.0,0.42729286639999997,0.42729286639999997
931,IL9,gene,0.9819158425999999,0.0,0.9819158425999999
932,ILK,gene,0.0,1.8331849673999998,1.8331849673999998
933,INHBA,gene,0.0,0.0,0.0
934,INHBB,gene,0.0,0.0,0.0
935,INHBC,gene,0.0,0.0,0.0
936,INHBE,gene,0.0,0.0,0.0
937,INPP5D,gene,0.0,0.0,0.0
938,INPPL1,gene,0.0,0.0,0.0
939,INS,gene,6.9660464931999995,1.1332763432,8.099322836399999
940,INSL3,gene,0.0,0.0,0.0
941,INSL5,gene,0.0,0.0,0.0
942,INSR,gene,7.6602681354,13.993544545999999,21.653812681399998
943,INVS,gene,0.0,0.0,0.0
944,IQCE,gene,0.0,0.0,0.0
945,IRAK2,gene,0.2569951884,0.0,0.2569951884
946,IRAK3,gene,0.0,0.0,0.0
947,IRAK4,gene,0.0,0.0,0.0
948,IRF1,gene,0.4636125248,1.444330354,1.9079428788000001
949,IRF3,gene,0.712484116,0.0,0.712484116
950,IRF5,gene,1.35007905794,0.0,1.35007905794
951,IRF7,gene,0.8823394047999998,0.0,0.8823394047999998
952,IRF9,gene,1.081022006,1.9794893135999998,3.0605113196
953,IRS1,gene,2.9861775656,13.81566464984,16.80184221544
954,IRS2,gene,3.6411232194,3.4841812113999997,7.1253044308
955,ISG15,gene,0.0,0.0,0.0
956,ITCH,gene,0.0,0.2637902388,0.2637902388
957,ITGA1,gene,0.0,0.0,0.0
958,ITGA10,gene,0.0,0.0,0.0
959,ITGA11,gene,0.0,0.0,0.0
960,ITGA2,gene,0.0,0.0,0.0
961,ITGA2B,gene,0.0,0.0,0.0
962,ITGA3,gene,0.0,0.0,0.0
963,ITGA4,gene,0.0,0.0,0.0
964,ITGA5,gene,0.0,0.0,0.0
965,ITGA6,gene,0.0,0.0,0.0
966,ITGA7,gene,0.0,0.0,0.0
967,ITGA8,gene,0.0,0.2564435628,0.2564435628
968,ITGA9,gene,0.0,0.0,0.0
969,ITGAL,gene,0.0,0.0,0.0
970,ITGAM,gene,0.0,0.0,0.0
971,ITGAV,gene,1.8508143204,0.0,1.8508143204
972,ITGB1,gene,0.0,0.0,0.0
973,ITGB2,gene,0.0,0.0,0.0
974,ITGB3,gene,2.2233617947999997,0.43772480859999996,2.6610866034
975,ITGB4,gene,0.0,0.0,0.0
976,ITGB5,gene,0.0,0.0,0.0
977,ITGB6,gene,0.0,0.0,0.0
978,ITGB7,gene,0.0,0.0,0.0
979,ITGB8,gene,0.0,0.0,0.0
980,ITK,gene,0.267534034,3.1364525936,3.4039866276
981,ITPR1,gene,0.0,0.0,0.0
982,ITPR2,gene,0.0,0.0,0.0
983,ITPR3,gene,0.0,0.0,0.0
984,JAG1,gene,0.0,0.4836993632,0.4836993632
985,JAG2,gene,0.0,0.0,0.0
986,JAK1,gene,4.4729607179999995,1.5001518349999998,5.973112552999999
987,JAK2,gene,5.1951239788,1.7235597404,6.9186837192
988,JAK3,gene,4.6706373436,2.0257108692,6.6963482128
989,JMJD7-PLA2G4B,gene,0.0,0.545834826,0.545834826
990,JUN,gene,10.610249551799999,7.537091149799999,18.147340701599997
991,JUND,gene,7.2337247074999995,4.3010244624,11.5347491699
992,KAT2A,gene,2.5948271938,0.8931754406,3.4880026344
993,KAT2B,gene,2.25294999,1.4694487763999997,3.7223987663999996
994,KCNJ12,gene,0.0,0.0,0.0
995,KCNJ14,gene,0.0,0.0,0.0
996,KCNJ18,gene,0.0,0.0,0.0
997,KCNJ2,gene,0.0,0.0,0.0
998,KCNJ3,gene,0.0,0.0,0.0
999,KCNJ4,gene,0.0,0.0,0.0
1000,KCNJ5,gene,0.0,0.243605984,0.243605984
1001,KCNJ6,gene,0.0,0.0,0.0
1002,KCNJ8,gene,0.0,0.0,0.0
1003,KCNJ9,gene,0.0,0.2168974622,0.2168974622
1004,KCNMA1,gene,0.0,0.0,0.0
1005,KCNMB1,gene,0.0,0.0,0.0
1006,KCNMB2,gene,0.0,0.0,0.0
1007,KCNMB3,gene,0.0,0.0,0.0
1008,KCNMB4,gene,0.0,0.0,0.0
1009,KCNU1,gene,0.0,0.0,0.0
1010,KDR,gene,6.274063691199999,13.026630713,19.300694404199998
1011,KIDINS220,gene,0.0,0.0,0.0
1012,KIF3A,gene,0.0,0.0,0.0
1013,KIF7,gene,0.0,0.36707848,0.36707848
1014,KIT,gene,12.170019532,27.556128432,39.726147964
1015,KITLG,gene,5.0427765747999995,0.0,5.0427765747999995
1016,KLF2,gene,0.0,0.4840433559999999,0.4840433559999999
1017,KLF4,gene,0.0,0.2350302316,0.2350302316
1018,KNG1,gene,0.0,0.0,0.0
1019,KRAS,gene,5.224238328599999,6.7070957464,11.931334074999999
1020,KRIT1,gene,0.0,0.0,0.0
1021,KRT10,gene,0.0,1.8579838355999998,1.8579838355999998
1022,KRT12,gene,0.0,1.9729506175999998,1.9729506175999998
1023,KRT13,gene,0.0,1.9392646852,1.9392646852
1024,KRT14,gene,0.0,1.7309426371999999,1.7309426371999999
1025,KRT15,gene,0.0,1.7801613698,1.7801613698
1026,KRT16,gene,0.0,1.627446314,1.627446314
1027,KRT17,gene,0.0,1.9282194734,1.9282194734
1028,KRT18,gene,0.0,2.214565834,2.214565834
1029,KRT19,gene,0.0,1.82663649,1.82663649
1030,KRT20,gene,0.0,2.1467222916,2.1467222916
1031,KRT23,gene,0.0,1.5665619322,1.5665619322
1032,KRT24,gene,0.0,2.0366113169999998,2.0366113169999998
1033,KRT25,gene,0.0,1.9210428039999998,1.9210428039999998
1034,KRT26,gene,0.0,1.8536353912,1.8536353912
1035,KRT27,gene,0.0,1.720549383,1.720549383
1036,KRT28,gene,0.0,1.8979120161999998,1.8979120161999998
1037,KRT31,gene,0.0,1.7689343424,1.7689343424
1038,KRT32,gene,0.0,1.6109700827999998,1.6109700827999998
1039,KRT33A,gene,0.0,1.7678945278,1.7678945278
1040,KRT33B,gene,0.0,1.866277458,1.866277458
1041,KRT34,gene,0.0,1.9822770879999998,1.9822770879999998
1042,KRT35,gene,0.0,1.5609220458,1.5609220458
1043,KRT36,gene,0.0,2.160710594,2.160710594
1044,KRT37,gene,0.0,1.974410498,1.974410498
1045,KRT38,gene,0.0,1.6253245879999998,1.6253245879999998
1046,KRT39,gene,0.0,1.675050749,1.675050749
1047,KRT40,gene,0.0,2.004261376,2.004261376
1048,KRT9,gene,0.0,1.5332161268,1.5332161268
1049,KSR1,gene,0.0,0.0,0.0
1050,KSR2,gene,0.0,0.0,0.0
1051,LAMA1,gene,0.0,0.0,0.0
1052,LAMA2,gene,0.0,0.0,0.0
1053,LAMA3,gene,0.0,0.0,0.0
1054,LAMA4,gene,0.0,0.0,0.0
1055,LAMA5,gene,0.0,0.0,0.0
1056,LAMB1,gene,0.0,0.0,0.0
1057,LAMB2,gene,0.0,0.0,0.0
1058,LAMB3,gene,0.0,0.0,0.0
1059,LAMB4,gene,0.0,0.0,0.0
1060,LAMC1,gene,0.0,0.0,0.0
1061,LAMC2,gene,0.0,0.0,0.0
1062,LAMC3,gene,0.0,0.0,0.0
1063,LAMTOR1,gene,0.2372412881999999,0.0,0.2372412881999999
1064,LAMTOR2,gene,0.0,0.0,0.0
1065,LAMTOR3,gene,0.0,0.477948767,0.477948767
1066,LAMTOR4,gene,0.0,0.0,0.0
1067,LAMTOR5,gene,0.0,0.0,0.0
1068,LAT,gene,0.0,0.237706075,0.237706075
1069,LATS1,gene,0.0,0.0,0.0
1070,LATS2,gene,0.0,0.0,0.0
1071,LCK,gene,0.346821738,3.7468385580000003,4.093660296
1072,LCN2,gene,0.0,1.7960248516,1.7960248516
1073,LCP2,gene,0.0,0.216596468,0.216596468
1074,LDHA,gene,0.0,0.2202270839999999,0.2202270839999999
1075,LDHAL6A,gene,0.0,0.42731264599999996,0.42731264599999996
1076,LDHAL6B,gene,0.0,0.2022603929999999,0.2022603929999999
1077,LDHB,gene,0.0,0.0,0.0
1078,LDHC,gene,0.0,0.2957507664,0.2957507664
1079,LEF1,gene,0.0,0.6906923118,0.6906923118
1080,LEFTY1,gene,0.0,0.0,0.0
1081,LEFTY2,gene,0.0,0.0,0.0
1082,LEP,gene,1.0245520618,0.0,1.0245520618
1083,LEPR,gene,0.0,0.0,0.0
1084,LFNG,gene,0.0,0.0,0.0
1085,LGR4,gene,0.0,0.0,0.0
1086,LGR5,gene,0.0,0.0,0.0
1087,LGR6,gene,0.0,0.0,0.0
1088,LHB,gene,0.0,0.0,0.0
1089,LHCGR,gene,0.0,1.21767477,1.21767477
1090,LIF,gene,0.66379006,0.0,0.66379006
1091,LIFR,gene,0.0,0.0,0.0
1092,LILRA1,gene,0.0,0.0,0.0
1093,LILRA2,gene,0.0,0.0,0.0
1094,LILRA3,gene,0.0,0.0,0.0
1095,LILRA4,gene,0.0,0.0,0.0
1096,LILRA5,gene,0.0,0.0,0.0
1097,LILRA6,gene,0.0,0.0,0.0
1098,LILRB1,gene,0.0,0.0,0.0
1099,LILRB2,gene,0.0,0.0,0.0
1100,LILRB3,gene,0.0,0.0,0.0
1101,LILRB4,gene,0.0,0.0,0.0
1102,LILRB5,gene,0.0,0.0,0.0
1103,LIMD1,gene,0.0,0.0,0.0
1104,LIPE,gene,0.0,0.4446732352,0.4446732352
1105,LLGL1,gene,0.0,0.0,0.0
1106,LLGL2,gene,0.0,0.0,0.0
1107,LPAR1,gene,0.0,0.0,0.0
1108,LPAR2,gene,0.44451271999999986,0.0,0.44451271999999986
1109,LPAR3,gene,0.2002451792,0.0,0.2002451792
1110,LPAR5,gene,0.4320485759999999,0.0,0.4320485759999999
1111,LPAR6,gene,0.2158782957999999,0.0,0.2158782957999999
1112,LPIN1,gene,0.0,0.631894138,0.631894138
1113,LPIN2,gene,0.0,0.6127655940000001,0.6127655940000001
1114,LPIN3,gene,0.0,0.431281332,0.431281332
1115,LPL,gene,0.0,2.788169088,2.788169088
1116,LRP2,gene,0.0,0.0,0.0
1117,LRP5,gene,0.0,0.0,0.0
1118,LRP6,gene,0.0,0.0,0.0
1119,LSP1,gene,0.489572474,0.0,0.489572474
1120,LTA,gene,0.0,0.0,0.0
1121,LTB,gene,0.0,0.0,0.0
1122,LTB4R2,gene,0.0,0.0,0.0
1123,LTBP1,gene,0.0,0.0,0.0
1124,LTBR,gene,0.225134524,0.0,0.225134524
1125,LY96,gene,0.0,0.0,0.0
1126,LYN,gene,11.056587491,2.290800052,13.347387543
1127,MAGI1,gene,0.0,0.0,0.0
1128,MAGI2,gene,0.0,0.0,0.0
1129,MAGI3,gene,0.0,0.0,0.0
1130,MALT1,gene,2.6158519098,0.0,2.6158519098
1131,MAML1,gene,0.2216368686,0.229997924,0.4516347926
1132,MAML2,gene,0.2159576423999999,0.0,0.2159576423999999
1133,MAML3,gene,0.238598684,0.0,0.238598684
1134,MAP2K1,gene,0.5067850615999999,0.8637230272,1.3705080887999999
1135,MAP2K2,gene,0.4567993679999999,1.115199087,1.5719984549999997
1136,MAP2K3,gene,0.8070712939999999,0.209093998,1.016165292
1137,MAP2K4,gene,1.4216074113999997,0.805265712,2.2268731234
1138,MAP2K5,gene,0.0,0.0,0.0
1139,MAP2K6,gene,0.5788363728,0.0,0.5788363728
1140,MAP2K7,gene,2.2114926532,1.1114257928,3.322918446
1141,MAP3K1,gene,3.5984953523999996,1.3619693631999998,4.9604647156
1142,MAP3K11,gene,0.0,0.0,0.0
1143,MAP3K12,gene,0.0,0.0,0.0
1144,MAP3K13,gene,0.0,0.0,0.0
1145,MAP3K14,gene,0.564047222,0.0,0.564047222
1146,MAP3K2,gene,0.0,0.0,0.0
1147,MAP3K20,gene,0.5337726380000001,1.0,1.533772638
1148,MAP3K3,gene,0.0,0.0,0.0
1149,MAP3K4,gene,0.0,0.2103702445,0.2103702445
1150,MAP3K5,gene,2.6107307684,1.2628404363999999,3.8735712047999997
1151,MAP3K6,gene,0.0,0.0,0.0
1152,MAP3K7,gene,2.8458395409999997,0.347564214,3.193403755
1153,MAP3K8,gene,0.36114023,0.5224573931999998,0.8835976231999998
1154,MAP4K1,gene,0.0,0.0,0.0
1155,MAP4K2,gene,0.0,0.0,0.0
1156,MAP4K3,gene,0.0,0.0,0.0
1157,MAP4K4,gene,0.0,0.0,0.0
1158,MAPK1,gene,19.755426703159998,10.1454210724,29.900847775559996
1159,MAPK10,gene,7.7231827488,7.9919289644,15.715111713199999
1160,MAPK11,gene,9.049508114,8.012465299399999,17.061973413399997
1161,MAPK12,gene,8.709806238399999,5.280563033739999,13.990369272139997
1162,MAPK13,gene,11.283550803399999,7.645796926199999,18.929347729599996
1163,MAPK14,gene,17.171335539,21.019239242799998,38.190574781799995
1164,MAPK15,gene,0.43637243319999997,0.0,0.43637243319999997
1165,MAPK3,gene,20.7851722644,11.62445881,32.4096310744
1166,MAPK4,gene,0.46441225799999986,0.0,0.46441225799999986
1167,MAPK6,gene,0.21601439,0.0,0.21601439
1168,MAPK7,gene,3.402950818,1.19974339,4.602694208
1169,MAPK8,gene,7.4092529562,6.290146934399999,13.699399890599999
1170,MAPK8IP1,gene,0.23336698,0.0,0.23336698
1171,MAPK8IP2,gene,0.0,0.0,0.0
1172,MAPK8IP3,gene,0.0,0.4111802714,0.4111802714
1173,MAPK9,gene,6.441163490134,5.956890376,12.398053866134
1174,MAPKAP1,gene,0.0,0.0,0.0
1175,MAPKAPK2,gene,0.0,1.3653444526,1.3653444526
1176,MAPKAPK3,gene,0.2935452406,0.555477796,0.8490230366
1177,MAPKAPK5,gene,0.0,1.022198236,1.022198236
1178,MAPT,gene,0.0,3.0804787659999997,3.0804787659999997
1179,MATK,gene,0.0,0.4829518642,0.4829518642
1180,MAVS,gene,0.272263502,0.0,0.272263502
1181,MAX,gene,0.0,0.9526660867999999,0.9526660867999999
1182,MC2R,gene,0.0,0.0,0.0
1183,MCL1,gene,0.0,3.2410224281999995,3.2410224281999995
1184,MDM2,gene,0.0,0.7909626852,0.7909626852
1185,MDM4,gene,0.0,0.0,0.0
1186,ME1,gene,0.0,1.572441049,1.572441049
1187,ME3,gene,0.0,1.441615664,1.441615664
1188,MECOM,gene,0.0,0.0,0.0
1189,MED1,gene,3.0245552719999997,1.1987144658,4.2232697378
1190,MED12L,gene,5.2703047232,0.363556212,5.6338609351999995
1191,MED13,gene,2.663013698,2.35130353,5.0143172279999995
1192,MED13L,gene,4.3433849652,0.6954626988,5.038847664
1193,MED16,gene,5.0675226076,0.0,5.0675226076
1194,MED17,gene,3.016943885,1.6452721012,4.6622159862
1195,MED24,gene,2.333434956,2.019857562,4.353292518
1196,MED27,gene,2.467967631,1.9693072072,4.4372748382000005
1197,MED30,gene,3.5737852944,1.503157404,5.0769426984
1198,MED4,gene,3.4145839848,0.686938332,4.101522316800001
1199,MEF2A,gene,0.0,1.8784062499999998,1.8784062499999998
1200,MEF2B,gene,0.2168279499999999,1.9855601172,2.2023880672
1201,MEF2C,gene,0.0,4.3143529726,4.3143529726
1202,MEF2D,gene,0.0,1.616930119,1.616930119
1203,MEFV,gene,0.0,0.0,0.0
1204,MEGF8,gene,0.0,0.0,0.0
1205,MET,gene,3.7879617194,11.8005526678,15.5885143872
1206,MFN1,gene,0.0,0.0,0.0
1207,MFN2,gene,0.0,0.0,0.0
1208,MFNG,gene,0.0,0.0,0.0
1209,MGRN1,gene,0.0,0.0,0.0
1210,MIOS,gene,0.0,0.0,0.0
1211,MKNK1,gene,0.0,0.0,0.0
1212,MKNK2,gene,0.0,0.3077880392,0.3077880392
1213,MLKL,gene,0.0,0.0,0.0
1214,MLST8,gene,0.4270749139999999,1.3701337168,1.7972086308
1215,MLYCD,gene,0.0,0.6993285588,0.6993285588
