source,target,type,weight,source_name,target_name
860,1362,gene-gene,0.5037214,IFNB1,PDGFRB
860,948,gene-gene,0.2345952468,IFNB1,IRF1
860,1268,gene-gene,0.355445018,IFNB1,NFKB1
861,1361,gene-gene,0.3030056854,IFNE,PDGFRA
861,1362,gene-gene,0.47586018,IFNE,PDGFRB
861,1268,gene-gene,0.58847979,IFNE,NFKB1
861,1631,gene-gene,0.203053238,IFNE,RELA
862,1362,gene-gene,0.4912147639999999,IFNG,PDGFRB
862,1771,gene-gene,0.206727366,IFNG,SMAD7
862,990,gene-gene,0.2094183339999999,IFNG,JUN
862,991,gene-gene,0.3507678999999999,IFNG,JUND
862,1264,gene-gene,0.2535811908,IFNG,NFATC1
862,1265,gene-gene,0.323000342,IFNG,NFATC2
862,1268,gene-gene,0.560778378,IFNG,NFKB1
862,1631,gene-gene,0.302365568,IFNG,RELA
863,1268,gene-gene,0.539726334,IFNGR1,NFKB1
863,1631,gene-gene,0.28322916,IFNGR1,RELA
864,1268,gene-gene,0.401295666,IFNGR2,NFKB1
864,1631,gene-gene,0.2038803408,IFNGR2,RELA
865,1361,gene-gene,0.2176502292,IFNK,PDGFRA
865,1362,gene-gene,0.342327608,IFNK,PDGFRB
865,1268,gene-gene,0.592052346,IFNK,NFKB1
865,1631,gene-gene,0.225780796,IFNK,RELA
866,1361,gene-gene,0.205861683,IFNL1,PDGFRA
866,1362,gene-gene,0.4226251019999999,IFNL1,PDGFRB
867,1361,gene-gene,0.262228376,IFNL2,PDGFRA
867,1362,gene-gene,0.38664906,IFNL2,PDGFRB
868,1361,gene-gene,0.225678022,IFNL3,PDGFRA
868,1362,gene-gene,0.581487768,IFNL3,PDGFRB
870,1362,gene-gene,0.302509024,IFNW1,PDGFRB
870,1268,gene-gene,0.550498298,IFNW1,NFKB1
871,872,gene-gene,0.2684673628,IGF1,IGF1R
871,942,gene-gene,0.460493962,IGF1,INSR
871,1010,gene-gene,0.301213634,IGF1,KDR
871,1014,gene-gene,0.47481234,IGF1,KIT
871,1205,gene-gene,0.256952928,IGF1,MET
871,1274,gene-gene,0.2097587604,IGF1,NGFR
871,1318,gene-gene,0.39642078,IGF1,NTRK1
871,1319,gene-gene,0.2805802631999999,IGF1,NTRK2
871,1361,gene-gene,0.244574334,IGF1,PDGFRA
871,1362,gene-gene,0.4142321799999999,IGF1,PDGFRB
871,1860,gene-gene,0.3844789899999999,IGF1,TEK
871,874,gene-gene,0.210678813,IGF1,IGFBP3
872,953,gene-gene,0.304560392,IGF1R,IRS1
872,954,gene-gene,0.426293998,IGF1R,IRS2
872,1135,gene-gene,0.326324902,IGF1R,MAP2K2
872,1396,gene-gene,0.354375282,IGF1R,PIK3CA
872,1397,gene-gene,0.503640648,IGF1R,PIK3CB
872,1398,gene-gene,0.392875718,IGF1R,PIK3CD
872,1400,gene-gene,0.294984902,IGF1R,PIK3R1
872,1401,gene-gene,0.381455102,IGF1R,PIK3R2
872,1402,gene-gene,0.213091856,IGF1R,PIK3R3
872,1435,gene-gene,0.203930548,IGF1R,PLCB1
872,1436,gene-gene,0.4347831559999999,IGF1R,PLCB2
872,1437,gene-gene,0.388555388,IGF1R,PLCB3
872,1438,gene-gene,0.2549280188,IGF1R,PLCB4
872,1732,gene-gene,0.304057272,IGF1R,SHC1
872,1733,gene-gene,0.452733046,IGF1R,SHC2
872,1734,gene-gene,0.318451048,IGF1R,SHC3
872,1735,gene-gene,0.219529638,IGF1R,SHC4
872,873,gene-gene,0.33176407,IGF1R,IGF2
872,1273,gene-gene,0.2826260712,IGF1R,NGF
872,1316,gene-gene,0.2000181392,IGF1R,NTF3
872,1317,gene-gene,0.2247299132,IGF1R,NTF4
872,1357,gene-gene,0.263986168,IGF1R,PDGFA
872,1358,gene-gene,0.2487673067999999,IGF1R,PDGFB
872,1359,gene-gene,0.2836224026,IGF1R,PDGFC
872,1360,gene-gene,0.284768388,IGF1R,PDGFD
872,1381,gene-gene,0.299522398,IGF1R,PGF
872,1867,gene-gene,0.341237354,IGF1R,TGFA
872,1968,gene-gene,0.418776714,IGF1R,VEGFA
872,1969,gene-gene,0.2504393226,IGF1R,VEGFB
872,1970,gene-gene,0.250235018,IGF1R,VEGFC
873,942,gene-gene,0.2422558352,IGF2,INSR
873,1010,gene-gene,0.28222518,IGF2,KDR
873,1014,gene-gene,0.6235081539999999,IGF2,KIT
873,1274,gene-gene,0.31318123,IGF2,NGFR
873,1318,gene-gene,0.205590108,IGF2,NTRK1
873,1319,gene-gene,0.2456378211999999,IGF2,NTRK2
873,1362,gene-gene,0.609984706,IGF2,PDGFRB
876,953,gene-gene,0.387991882,IKBKB,IRS1
876,954,gene-gene,0.394837908,IKBKB,IRS2
876,1268,gene-gene,0.628205662,IKBKB,NFKB1
876,1269,gene-gene,0.3174319,IKBKB,NFKB2
876,1631,gene-gene,0.3642285939999999,IKBKB,RELA
876,1843,gene-gene,0.2769679392,IKBKB,TBC1D7
876,1942,gene-gene,0.239258058,IKBKB,TSC1
876,945,gene-gene,0.2569951884,IKBKB,IRAK2
876,1130,gene-gene,0.2202440411999999,IKBKB,MALT1
876,1141,gene-gene,0.2261824643999999,IKBKB,MAP3K1
876,1366,gene-gene,0.623199296,IKBKB,PDPK1
876,1833,gene-gene,0.2418473569999999,IKBKB,TAB2
876,1930,gene-gene,0.300668398,IKBKB,TRAF2
878,1362,gene-gene,0.4031675059999999,IL10,PDGFRB
878,1813,gene-gene,0.2171443192,IL10,STAT3
878,1264,gene-gene,0.356185894,IL10,NFATC1
878,1265,gene-gene,0.2440071039999999,IL10,NFATC2
878,1266,gene-gene,0.342322238,IL10,NFATC3
878,1267,gene-gene,0.3527725659999999,IL10,NFATC4
878,1268,gene-gene,0.502805136,IL10,NFKB1
878,1631,gene-gene,0.258051562,IL10,RELA
880,1082,gene-gene,0.2413198278,IL10RB,LEP
881,1362,gene-gene,0.4561604039999999,IL11,PDGFRB
883,1362,gene-gene,0.3504782899999999,IL12A,PDGFRB
883,948,gene-gene,0.229017278,IL12A,IRF1
883,950,gene-gene,0.218850476,IL12A,IRF5
883,990,gene-gene,0.24223624,IL12A,JUN
883,1268,gene-gene,0.4371577519999999,IL12A,NFKB1
883,1631,gene-gene,0.24118798,IL12A,RELA
884,1362,gene-gene,0.266508206,IL12B,PDGFRB
884,990,gene-gene,0.323275188,IL12B,JUN
884,1268,gene-gene,0.5292618499999999,IL12B,NFKB1
884,1631,gene-gene,0.269575444,IL12B,RELA
887,1362,gene-gene,0.338218153,IL13,PDGFRB
887,990,gene-gene,0.292055362,IL13,JUN
887,991,gene-gene,0.2439338428,IL13,JUND
887,1268,gene-gene,0.390041622,IL13,NFKB1
887,1631,gene-gene,0.252583818,IL13,RELA
888,1362,gene-gene,0.3381049379999999,IL15,PDGFRB
893,1362,gene-gene,0.5281606780000001,IL17D,PDGFRB
893,952,gene-gene,0.25127442,IL17D,IRF9
893,1264,gene-gene,0.218925558,IL17D,NFATC1
893,1265,gene-gene,0.455916176,IL17D,NFATC2
893,1266,gene-gene,0.397051825,IL17D,NFATC3
893,1267,gene-gene,0.3317010999999999,IL17D,NFATC4
893,1811,gene-gene,0.299372652,IL17D,STAT1
893,1812,gene-gene,0.305150068,IL17D,STAT2
897,1165,gene-gene,0.2343808839999999,IL17RC,MAPK3
899,1268,gene-gene,0.417560736,IL18,NFKB1
899,1631,gene-gene,0.247320442,IL18,RELA
900,1362,gene-gene,0.4186690552,IL19,PDGFRB
901,990,gene-gene,0.2247602839999999,IL1A,JUN
901,1268,gene-gene,0.351382942,IL1A,NFKB1
902,991,gene-gene,0.2352660216,IL1B,JUND
902,1268,gene-gene,0.45568457,IL1B,NFKB1
905,987,gene-gene,0.2254443772,IL2,JAK2
905,1362,gene-gene,0.4395775979999999,IL2,PDGFRB
905,990,gene-gene,0.272286144,IL2,JUN
905,1264,gene-gene,0.294810802,IL2,NFATC1
905,1266,gene-gene,0.303458422,IL2,NFATC3
905,1267,gene-gene,0.283900104,IL2,NFATC4
905,1268,gene-gene,0.389928346,IL2,NFKB1
905,1631,gene-gene,0.335076228,IL2,RELA
906,1361,gene-gene,0.202067104,IL20,PDGFRA
906,1362,gene-gene,0.380418236,IL20,PDGFRB
906,1540,gene-gene,0.221575084,IL20,PRLR
909,1362,gene-gene,0.543092742,IL21,PDGFRB
911,1362,gene-gene,0.43032927,IL22,PDGFRB
914,1362,gene-gene,0.6085805719999999,IL23A,PDGFRB
914,1268,gene-gene,0.392274218,IL23A,NFKB1
914,1631,gene-gene,0.308329718,IL23A,RELA
916,1362,gene-gene,0.396937636,IL24,PDGFRB
921,1361,gene-gene,0.23943440432,IL3,PDGFRA
921,1362,gene-gene,0.505821116,IL3,PDGFRB
922,1362,gene-gene,0.350921406,IL4,PDGFRB
922,990,gene-gene,0.2024100579999999,IL4,JUN
922,1264,gene-gene,0.2120821539999999,IL4,NFATC1
922,1266,gene-gene,0.321531206,IL4,NFATC3
922,1268,gene-gene,0.393357736,IL4,NFKB1
924,1361,gene-gene,0.2168606146,IL5,PDGFRA
924,1362,gene-gene,0.443582108,IL5,PDGFRB
924,991,gene-gene,0.322369894,IL5,JUND
924,1264,gene-gene,0.260815174,IL5,NFATC1
924,1265,gene-gene,0.248458346,IL5,NFATC2
924,1266,gene-gene,0.287116506,IL5,NFATC3
924,1268,gene-gene,0.509565252,IL5,NFKB1
924,1631,gene-gene,0.236627502,IL5,RELA
926,1362,gene-gene,0.4646401599999999,IL6,PDGFRB
926,1813,gene-gene,0.25975322,IL6,STAT3
926,990,gene-gene,0.2777820143999999,IL6,JUN
926,991,gene-gene,0.25312351,IL6,JUND
926,1268,gene-gene,0.453337388,IL6,NFKB1
926,1631,gene-gene,0.431955928,IL6,RELA
928,1397,gene-gene,0.316933558,IL6ST,PIK3CB
928,1398,gene-gene,0.228679642,IL6ST,PIK3CD
929,1362,gene-gene,0.33474321,IL7,PDGFRB
930,1357,gene-gene,0.219022818,IL7R,PDGFA
931,1361,gene-gene,0.2118230666,IL9,PDGFRA
931,1362,gene-gene,0.4978497819999999,IL9,PDGFRB
932,1463,gene-gene,0.2866192394,ILK,PPARD
932,1687,gene-gene,0.4765523319999999,ILK,RXRA
932,1688,gene-gene,0.47520786,ILK,RXRB
932,1689,gene-gene,0.594805536,ILK,RXRG
939,942,gene-gene,0.3002447339999999,INS,INSR
939,1010,gene-gene,0.2575451874,INS,KDR
939,1014,gene-gene,0.744414474,INS,KIT
939,1205,gene-gene,0.2717249012,INS,MET
939,1274,gene-gene,0.376232639,INS,NGFR
939,1318,gene-gene,0.284015808,INS,NTRK1
939,1361,gene-gene,0.214565225,INS,PDGFRA
939,1362,gene-gene,0.51582932,INS,PDGFRB
939,1860,gene-gene,0.376878828,INS,TEK
939,1813,gene-gene,0.277827824,INS,STAT3
939,1815,gene-gene,0.2993931931999999,INS,STAT5A
939,1816,gene-gene,0.556055326,INS,STAT5B
942,953,gene-gene,0.2984108186,INSR,IRS1
942,954,gene-gene,0.364376808,INSR,IRS2
942,1135,gene-gene,0.284910714,INSR,MAP2K2
942,1396,gene-gene,0.219734505,INSR,PIK3CA
942,1397,gene-gene,0.254585058,INSR,PIK3CB
942,1398,gene-gene,0.201480477,INSR,PIK3CD
942,1400,gene-gene,0.215124816,INSR,PIK3R1
942,1401,gene-gene,0.32809898,INSR,PIK3R2
942,1402,gene-gene,0.3777389379999999,INSR,PIK3R3
942,1435,gene-gene,0.312381358,INSR,PLCB1
942,1436,gene-gene,0.433394496,INSR,PLCB2
942,1437,gene-gene,0.241216032,INSR,PLCB3
942,1438,gene-gene,0.3242185119999999,INSR,PLCB4
942,1560,gene-gene,0.42992184,INSR,PTPN11
942,1728,gene-gene,0.2166138568,INSR,SH2B2
942,1732,gene-gene,0.285552456,INSR,SHC1
942,1733,gene-gene,0.399719758,INSR,SHC2
942,1734,gene-gene,0.4438699,INSR,SHC3
942,1735,gene-gene,0.239759308,INSR,SHC4
942,1015,gene-gene,0.330625928,INSR,KITLG
942,1273,gene-gene,0.213346216,INSR,NGF
942,1316,gene-gene,0.324342794,INSR,NTF3
942,1317,gene-gene,0.3300653748,INSR,NTF4
942,1357,gene-gene,0.277349814,INSR,PDGFA
942,1358,gene-gene,0.254908592,INSR,PDGFB
942,1359,gene-gene,0.269269376,INSR,PDGFC
942,1360,gene-gene,0.3750261774,INSR,PDGFD
942,1381,gene-gene,0.291585322,INSR,PGF
942,1559,gene-gene,0.213261077,INSR,PTPN1
942,1780,gene-gene,0.2465251299999999,INSR,SOCS2
942,1781,gene-gene,0.275860026,INSR,SOCS3
942,1782,gene-gene,0.226149676,INSR,SOCS4
942,1867,gene-gene,0.228524659,INSR,TGFA
942,1968,gene-gene,0.241460218,INSR,VEGFA
942,1969,gene-gene,0.2917038939999999,INSR,VEGFB
942,1970,gene-gene,0.284682542,INSR,VEGFC
948,1811,gene-gene,0.2157482302,IRF1,STAT1
948,1813,gene-gene,0.249435439,IRF1,STAT3
948,1815,gene-gene,0.2632670548,IRF1,STAT5A
948,1816,gene-gene,0.494073896,IRF1,STAT5B
948,1912,gene-gene,0.221805734,IRF1,TNFRSF1B
950,1905,gene-gene,0.459649646,IRF5,TNF
952,1811,gene-gene,0.237410974,IRF9,STAT1
952,1812,gene-gene,0.2200358368,IRF9,STAT2
952,1813,gene-gene,0.338729852,IRF9,STAT3
952,1814,gene-gene,0.2120665639999999,IRF9,STAT4
952,1815,gene-gene,0.2176440168,IRF9,STAT5A
952,1816,gene-gene,0.51391948,IRF9,STAT5B
952,1817,gene-gene,0.23968259,IRF9,STAT6
953,1396,gene-gene,0.317177788,IRS1,PIK3CA
953,1397,gene-gene,0.2867726748,IRS1,PIK3CB
953,1398,gene-gene,0.340121276,IRS1,PIK3CD
953,1399,gene-gene,0.373632048,IRS1,PIK3CG
953,1400,gene-gene,0.347029176,IRS1,PIK3R1
953,1401,gene-gene,0.378305748,IRS1,PIK3R2
953,1402,gene-gene,0.3032580379999999,IRS1,PIK3R3
953,1404,gene-gene,0.2515946308,IRS1,PIK3R5
953,1405,gene-gene,0.388286186,IRS1,PIK3R6
953,1010,gene-gene,0.3084531794,IRS1,KDR
953,1014,gene-gene,0.57996583,IRS1,KIT
953,1159,gene-gene,0.441320486,IRS1,MAPK10
953,1169,gene-gene,0.2719809159999999,IRS1,MAPK8
953,1173,gene-gene,0.380245928,IRS1,MAPK9
953,1205,gene-gene,0.291500406,IRS1,MET
953,1231,gene-gene,0.529904464,IRS1,MTOR
953,1274,gene-gene,0.376126746,IRS1,NGFR
953,1318,gene-gene,0.503157646,IRS1,NTRK1
953,1319,gene-gene,0.336467214,IRS1,NTRK2
953,1320,gene-gene,0.3414870479999999,IRS1,NTRK3
953,1361,gene-gene,0.302083466,IRS1,PDGFRA
953,1362,gene-gene,0.382014132,IRS1,PDGFRB
953,1566,gene-gene,0.28105188284,IRS1,PTPRF
953,1668,gene-gene,0.5334242184000001,IRS1,RPS6KB1
953,1669,gene-gene,0.3577508572,IRS1,RPS6KB2
953,1781,gene-gene,0.277940754,IRS1,SOCS3
953,1860,gene-gene,0.46215092,IRS1,TEK
954,1396,gene-gene,0.32822007,IRS2,PIK3CA
954,1397,gene-gene,0.4677243599999999,IRS2,PIK3CB
954,1398,gene-gene,0.5040520479999999,IRS2,PIK3CD
954,1399,gene-gene,0.31483114,IRS2,PIK3CG
954,1400,gene-gene,0.274813294,IRS2,PIK3R1
954,1401,gene-gene,0.3800648493999999,IRS2,PIK3R2
954,1402,gene-gene,0.30863724,IRS2,PIK3R3
954,1404,gene-gene,0.308745798,IRS2,PIK3R5
954,1405,gene-gene,0.33121765,IRS2,PIK3R6
954,1159,gene-gene,0.31342422,IRS2,MAPK10
954,1169,gene-gene,0.2466509659999999,IRS2,MAPK8
954,1173,gene-gene,0.2199320732,IRS2,MAPK9
954,1231,gene-gene,0.697115208,IRS2,MTOR
954,1559,gene-gene,0.2533918662,IRS2,PTPN1
954,1781,gene-gene,0.273492168,IRS2,SOCS3
956,1159,gene-gene,0.2637902388,ITCH,MAPK10
967,974,gene-gene,0.2564435628,ITGA8,ITGB3
971,974,gene-gene,0.236356814,ITGAV,ITGB3
971,1436,gene-gene,0.2420158374,ITGAV,PLCB2
971,1437,gene-gene,0.308970857,ITGAV,PLCB3
971,1438,gene-gene,0.272144772,ITGAV,PLCB4
971,1443,gene-gene,0.376667684,ITGAV,PLCG1
971,1801,gene-gene,0.414658356,ITGAV,SRC
974,1019,gene-gene,0.259138706,ITGB3,KRAS
974,1309,gene-gene,0.22705907,ITGB3,NRAS
974,1436,gene-gene,0.2558764848,ITGB3,PLCB2
974,1437,gene-gene,0.205943664,ITGB3,PLCB3
974,1438,gene-gene,0.28478561,ITGB3,PLCB4
974,1443,gene-gene,0.2203403432,ITGB3,PLCG1
974,1801,gene-gene,0.5137743539999999,ITGB3,SRC
974,1904,gene-gene,0.2013679946,ITGB3,TNC
980,1443,gene-gene,0.267534034,ITK,PLCG1
980,1126,gene-gene,0.390883562,ITK,LYN
980,1397,gene-gene,0.221968236,ITK,PIK3CB
980,1398,gene-gene,0.36057036,ITK,PIK3CD
980,1399,gene-gene,0.2927100247999999,ITK,PIK3CG
980,1401,gene-gene,0.252237726,ITK,PIK3R2
980,1402,gene-gene,0.37463505,ITK,PIK3R3
980,1404,gene-gene,0.2068839568,ITK,PIK3R5
980,1801,gene-gene,0.594688004,ITK,SRC
984,1158,gene-gene,0.210049096,JAG1,MAPK1
984,1165,gene-gene,0.2736502672,JAG1,MAPK3
986,988,gene-gene,0.2452512536,JAK1,JAK3
986,1396,gene-gene,0.276824634,JAK1,PIK3CA
986,1397,gene-gene,0.3321791682,JAK1,PIK3CB
986,1400,gene-gene,0.233923156,JAK1,PIK3R1
986,1401,gene-gene,0.340146314,JAK1,PIK3R2
986,1402,gene-gene,0.313241162,JAK1,PIK3R3
986,1560,gene-gene,0.345665407,JAK1,PTPN11
986,1811,gene-gene,0.412016574,JAK1,STAT1
986,1812,gene-gene,0.324515468,JAK1,STAT2
986,1813,gene-gene,0.40341275,JAK1,STAT3
986,1814,gene-gene,0.250617324,JAK1,STAT4
986,1816,gene-gene,0.4875865179999999,JAK1,STAT5B
986,1817,gene-gene,0.2466454212,JAK1,STAT6
986,1951,gene-gene,0.260935568,JAK1,TYK2
986,1361,gene-gene,0.2000542642,JAK1,PDGFRA
986,1362,gene-gene,0.442138472,JAK1,PDGFRB
986,1780,gene-gene,0.225636124,JAK1,SOCS2
987,1397,gene-gene,0.246743574,JAK2,PIK3CB
987,1398,gene-gene,0.28777933,JAK2,PIK3CD
987,1400,gene-gene,0.245379858,JAK2,PIK3R1
987,1401,gene-gene,0.401055958,JAK2,PIK3R2
987,1402,gene-gene,0.3129432464,JAK2,PIK3R3
987,1540,gene-gene,0.251874918,JAK2,PRLR
987,1560,gene-gene,0.234337728,JAK2,PTPN11
987,1732,gene-gene,0.2178905096,JAK2,SHC1
987,1733,gene-gene,0.29661177,JAK2,SHC2
987,1734,gene-gene,0.252367548,JAK2,SHC3
987,1735,gene-gene,0.279874708,JAK2,SHC4
987,1811,gene-gene,0.283471922,JAK2,STAT1
987,1812,gene-gene,0.2778724763999999,JAK2,STAT2
987,1813,gene-gene,0.3117091389999999,JAK2,STAT3
987,1814,gene-gene,0.333405134,JAK2,STAT4
987,1815,gene-gene,0.263831102,JAK2,STAT5A
987,1816,gene-gene,0.490068636,JAK2,STAT5B
987,1817,gene-gene,0.2490269554,JAK2,STAT6
987,1362,gene-gene,0.610421678,JAK2,PDGFRB
987,1779,gene-gene,0.271793724,JAK2,SOCS1
988,1396,gene-gene,0.339005322,JAK3,PIK3CA
988,1397,gene-gene,0.3748731624,JAK3,PIK3CB
988,1398,gene-gene,0.356346083,JAK3,PIK3CD
988,1400,gene-gene,0.253570912,JAK3,PIK3R1
988,1401,gene-gene,0.289601002,JAK3,PIK3R2
988,1402,gene-gene,0.351137408,JAK3,PIK3R3
988,1560,gene-gene,0.325137096,JAK3,PTPN11
988,1811,gene-gene,0.351820136,JAK3,STAT1
988,1812,gene-gene,0.2219828479999999,JAK3,STAT2
988,1813,gene-gene,0.421471046,JAK3,STAT3
988,1814,gene-gene,0.292733142,JAK3,STAT4
988,1815,gene-gene,0.2744264101999999,JAK3,STAT5A
988,1816,gene-gene,0.435840862,JAK3,STAT5B
988,1817,gene-gene,0.382691914,JAK3,STAT6
988,1361,gene-gene,0.202254942,JAK3,PDGFRA
988,1362,gene-gene,0.411385188,JAK3,PDGFRB
988,1540,gene-gene,0.28180065,JAK3,PRLR
989,1165,gene-gene,0.287209168,JMJD7-PLA2G4B,MAPK3
989,1526,gene-gene,0.258625658,JMJD7-PLA2G4B,PRKCA
990,1216,gene-gene,0.25938562,JUN,MMP1
990,1217,gene-gene,0.221699722,JUN,MMP13
990,1219,gene-gene,0.272266648,JUN,MMP2
990,1220,gene-gene,0.22270673,JUN,MMP3
990,1222,gene-gene,0.308789584,JUN,MMP9
990,1232,gene-gene,0.2126647088,JUN,MUC5B
990,1556,gene-gene,0.410749374,JUN,PTGS2
990,1694,gene-gene,0.2072453799999999,JUN,S100A7
990,1697,gene-gene,0.2155296914,JUN,S100A9
990,1876,gene-gene,0.31392137,JUN,THBD
990,1905,gene-gene,0.611465402,JUN,TNF
990,1968,gene-gene,0.315532733,JUN,VEGFA
990,1969,gene-gene,0.2333733508,JUN,VEGFB
990,1970,gene-gene,0.442072512,JUN,VEGFC
990,1019,gene-gene,0.25717369,JUN,KRAS
990,1158,gene-gene,0.335246622,JUN,MAPK1
990,1159,gene-gene,0.2751926454,JUN,MAPK10
990,1160,gene-gene,0.3114548024,JUN,MAPK11
990,1161,gene-gene,0.234510616,JUN,MAPK12
990,1162,gene-gene,0.3171786159999999,JUN,MAPK13
990,1163,gene-gene,0.505496166,JUN,MAPK14
990,1165,gene-gene,0.44305023,JUN,MAPK3
990,1168,gene-gene,0.4159836959999999,JUN,MAPK7
990,1169,gene-gene,0.2186197636,JUN,MAPK8
990,1173,gene-gene,0.214112062,JUN,MAPK9
990,1309,gene-gene,0.34409386,JUN,NRAS
990,1850,gene-gene,0.287766622,JUN,TCF7
990,1935,gene-gene,0.281412268,JUN,TRAF6
991,1072,gene-gene,0.212130544,JUND,LCN2
991,1216,gene-gene,0.245870946,JUND,MMP1
991,1217,gene-gene,0.2024535236,JUND,MMP13
991,1220,gene-gene,0.2626257859999999,JUND,MMP3
991,1222,gene-gene,0.269750142,JUND,MMP9
991,1232,gene-gene,0.2568372399999999,JUND,MUC5B
991,1556,gene-gene,0.6755954980000001,JUND,PTGS2
991,1694,gene-gene,0.2064391248,JUND,S100A7
991,1695,gene-gene,0.2311606664,JUND,S100A7A
991,1697,gene-gene,0.2120354551999999,JUND,S100A9
991,1905,gene-gene,0.499389898,JUND,TNF
991,1158,gene-gene,0.2486931499999999,JUND,MAPK1
991,1159,gene-gene,0.245333478,JUND,MAPK10
991,1160,gene-gene,0.462855884,JUND,MAPK11
991,1161,gene-gene,0.3106928411999999,JUND,MAPK12
991,1162,gene-gene,0.4601820679999999,JUND,MAPK13
991,1163,gene-gene,0.450388846,JUND,MAPK14
991,1164,gene-gene,0.2247988352,JUND,MAPK15
991,1165,gene-gene,0.467512802,JUND,MAPK3
991,1167,gene-gene,0.21601439,JUND,MAPK6
991,1168,gene-gene,0.242653116,JUND,MAPK7
991,1169,gene-gene,0.31520178,JUND,MAPK8
991,1173,gene-gene,0.379536,JUND,MAPK9
991,1935,gene-gene,0.277161272,JUND,TRAF6
992,1254,gene-gene,0.236606177,KAT2A,NCOA1
992,1256,gene-gene,0.2324602419999999,KAT2A,NCOA3
992,1624,gene-gene,0.2057937728,KAT2A,RBPJ
992,1625,gene-gene,0.33578335,KAT2A,RBPJL
992,1687,gene-gene,0.361277042,KAT2A,RXRA
992,1688,gene-gene,0.505595616,KAT2A,RXRB
992,1689,gene-gene,0.419825724,KAT2A,RXRG
992,1884,gene-gene,0.29748527,KAT2A,THRB
992,1255,gene-gene,0.2795607626,KAT2A,NCOA2
993,1625,gene-gene,0.317035446,KAT2B,RBPJL
993,1687,gene-gene,0.409503182,KAT2B,RXRA
993,1688,gene-gene,0.6151723199999999,KAT2B,RXRB
993,1689,gene-gene,0.654912022,KAT2B,RXRG
993,1883,gene-gene,0.2563270199999999,KAT2B,THRA
993,1132,gene-gene,0.2159576423999999,KAT2B,MAML2
993,1254,gene-gene,0.2021926348,KAT2B,NCOA1
993,1255,gene-gene,0.4844824499999999,KAT2B,NCOA2
993,1256,gene-gene,0.315232576,KAT2B,NCOA3
1010,1397,gene-gene,0.2427141119999999,KDR,PIK3CB
1010,1398,gene-gene,0.2601694612,KDR,PIK3CD
1010,1400,gene-gene,0.396153528,KDR,PIK3R1
1010,1401,gene-gene,0.290793328,KDR,PIK3R2
1010,1402,gene-gene,0.4763607239999999,KDR,PIK3R3
1010,1435,gene-gene,0.26380119,KDR,PLCB1
1010,1436,gene-gene,0.270798408,KDR,PLCB2
1010,1437,gene-gene,0.30511497,KDR,PLCB3
1010,1438,gene-gene,0.24299637,KDR,PLCB4
1010,1443,gene-gene,0.25052642,KDR,PLCG1
1010,1557,gene-gene,0.2344020899999999,KDR,PTK2
1010,1732,gene-gene,0.254482168,KDR,SHC1
1010,1733,gene-gene,0.318103626,KDR,SHC2
1010,1734,gene-gene,0.27361489,KDR,SHC3
1010,1735,gene-gene,0.3202599906,KDR,SHC4
1010,1801,gene-gene,0.5997269239999999,KDR,SRC
1010,1229,gene-gene,0.252597392,KDR,MST1
1010,1273,gene-gene,0.30156582,KDR,NGF
1010,1316,gene-gene,0.240882706,KDR,NTF3
1010,1317,gene-gene,0.2031986432,KDR,NTF4
1010,1357,gene-gene,0.340861474,KDR,PDGFA
1010,1358,gene-gene,0.27149342,KDR,PDGFB
1010,1359,gene-gene,0.28806817,KDR,PDGFC
1010,1360,gene-gene,0.2890158131999999,KDR,PDGFD
1010,1381,gene-gene,0.361219814,KDR,PGF
1010,1867,gene-gene,0.389796173,KDR,TGFA
1010,1968,gene-gene,0.246673393,KDR,VEGFA
1010,1970,gene-gene,0.2624352775999999,KDR,VEGFC
1014,1396,gene-gene,0.777247118,KIT,PIK3CA
1014,1397,gene-gene,0.411405474,KIT,PIK3CB
1014,1398,gene-gene,0.4466535559999999,KIT,PIK3CD
1014,1400,gene-gene,0.50412426,KIT,PIK3R1
1014,1401,gene-gene,0.65161878,KIT,PIK3R2
1014,1402,gene-gene,0.70197824,KIT,PIK3R3
1014,1435,gene-gene,0.5482011339999999,KIT,PLCB1
1014,1436,gene-gene,0.637500986,KIT,PLCB2
1014,1437,gene-gene,0.639653314,KIT,PLCB3
1014,1438,gene-gene,0.600756424,KIT,PLCB4
1014,1560,gene-gene,0.4701972,KIT,PTPN11
1014,1732,gene-gene,0.582305868,KIT,SHC1
1014,1733,gene-gene,0.64069334,KIT,SHC2
1014,1734,gene-gene,0.585817912,KIT,SHC3
1014,1735,gene-gene,0.4725195539999999,KIT,SHC4
1014,1015,gene-gene,0.5127731719999999,KIT,KITLG
1014,1273,gene-gene,0.4259089379999999,KIT,NGF
1014,1316,gene-gene,0.554103638,KIT,NTF3
1014,1317,gene-gene,0.543912722,KIT,NTF4
1014,1357,gene-gene,0.48619778,KIT,PDGFA
1014,1358,gene-gene,0.56012702,KIT,PDGFB
1014,1359,gene-gene,0.34670322,KIT,PDGFC
1014,1360,gene-gene,0.64733672,KIT,PDGFD
1014,1381,gene-gene,0.53944246,KIT,PGF
1014,1867,gene-gene,0.734557058,KIT,TGFA
1014,1968,gene-gene,0.552163066,KIT,VEGFA
1014,1969,gene-gene,0.275975956,KIT,VEGFB
1014,1970,gene-gene,0.6896393,KIT,VEGFC
1014,2019,drug-gene,1.0,KIT,Dasatinib
